1,0.02,0.02,0.0,0.02,0.0
2,0.02,0.04,0.02,0.02,0.06
3,0.04,0.02,0.04,0.04,0.02
4,0.02,0.06,0.0,0.02,0.04
5,0.04,0.04,0.02,0.04,0.02
6,0.02,0.02,0.06,0.04,0.06
7,0.06,0.0,0.04,0.02,0.02
8,0.08,0.0,0.06,0.02,0.06
9,0.04,0.02,0.04,0.06,0.02
10,0.02,0.04,0.04,0.04,0.02
11,0.06,0.06,0.04,0.06,0.02
12,0.04,0.1,0.1,0.16,0.1
13,0.02,0.1,0.06,0.04,0.08
14,0.06,0.04,0.08,0.06,0.06
15,0.1,0.08,0.08,0.14,0.04
16,0.06,0.14,0.06,0.04,0.08
17,0.04,0.08,0.1,0.12,0.12
18,0.14,0.14,0.12,0.14,0.1
19,0.04,0.08,0.2,0.06,0.1
20,0.08,0.1,0.02,0.1,0.12
21,0.14,0.18,0.1,0.14,0.24
22,0.2,0.32,0.28,0.1,0.28
23,0.32,0.2,0.12,0.08,0.12
24,0.16,0.12,0.2,0.08,0.16
25,0.26,0.28,0.18,0.26,0.28
26,0.26,0.28,0.22,0.2,0.28
27,0.38,0.18,0.14,0.3,0.22
28,0.3,0.2,0.2,0.32,0.26
29,0.44,0.18,0.18,0.3,0.26
30,0.32,0.3,0.26,0.32,0.4
31,0.4,0.36,0.28,0.34,0.44
32,0.32,0.46,0.4,0.36,0.28
33,0.38,0.32,0.46,0.28,0.36
34,0.36,0.5,0.56,0.4,0.3
35,0.3,0.36,0.36,0.42,0.58
36,0.3,0.34,0.46,0.4,0.52
37,0.4,0.56,0.46,0.3,0.3
38,0.5,0.36,0.38,0.44,0.44
39,0.52,0.52,0.44,0.54,0.34
40,0.52,0.48,0.56,0.46,0.46
41,0.44,0.46,0.54,0.54,0.48
42,0.54,0.54,0.54,0.52,0.54
43,0.62,0.58,0.7,0.52,0.5
44,0.66,0.72,0.6,0.72,0.66
45,0.6,0.52,0.6,0.68,0.62
46,0.6,0.6,0.56,0.7,0.58
47,0.66,0.82,0.84,0.58,0.64
48,0.52,0.66,0.68,0.54,0.56
49,0.7,0.52,0.68,0.7,0.72
50,0.76,0.72,0.7,0.66,0.7
51,0.66,0.78,0.7,0.7,0.64
52,0.78,0.78,0.66,0.8,0.74
53,0.78,0.58,0.72,0.72,0.74
54,0.66,0.84,0.74,0.76,0.72
55,0.9,0.68,0.64,0.68,0.78
56,0.84,0.82,0.9,0.78,0.82
57,0.88,0.74,0.78,0.84,0.8
58,0.84,0.92,0.88,0.8,0.86
59,0.94,0.94,0.86,0.98,0.94
60,0.92,0.88,0.92,0.88,0.88
61,0.92,0.9,0.86,0.94,0.86
62,0.86,0.88,0.76,0.94,0.96
63,0.94,0.98,0.96,0.94,0.94
64,0.78,0.82,1.0,0.88,0.9
65,0.94,0.92,0.9,0.94,0.82
66,0.88,0.94,0.9,0.92,0.98
67,0.96,0.94,0.96,0.86,0.98
68,0.96,1.0,0.96,0.96,0.94
69,0.96,0.96,0.98,0.92,0.98
70,0.94,0.96,0.98,0.96,0.98
71,0.94,1.0,1.0,1.0,1.0
72,1.0,0.96,0.98,1.0,1.0
73,1.0,0.98,1.0,0.98,0.98
74,1.0,0.98,1.0,0.94,1.0
75,0.96,1.0,0.94,1.0,0.9
76,0.94,0.98,0.96,1.0,0.98
77,1.0,0.98,1.0,0.98,1.0
78,1.0,0.92,1.0,1.0,0.94
79,1.0,0.98,0.98,0.98,0.98
80,1.0,1.0,1.0,1.0,1.0
81,0.98,1.0,0.98,1.0,1.0
82,1.0,1.0,1.0,1.0,1.0
83,1.0,1.0,1.0,0.98,1.0
84,1.0,1.0,1.0,0.98,1.0
85,1.0,1.0,0.96,0.98,0.98
86,1.0,1.0,1.0,1.0,1.0
87,1.0,1.0,1.0,1.0,1.0
88,1.0,1.0,1.0,1.0,1.0
89,0.98,1.0,1.0,1.0,0.96
90,1.0,1.0,0.98,1.0,1.0
91,0.96,0.98,0.98,0.96,1.0
92,1.0,1.0,1.0,1.0,1.0
93,0.96,1.0,1.0,1.0,1.0
94,1.0,1.0,1.0,1.0,1.0
95,1.0,1.0,1.0,1.0,1.0
96,0.98,1.0,1.0,1.0,1.0
97,1.0,1.0,1.0,1.0,1.0
98,1.0,1.0,1.0,1.0,1.0
99,1.0,1.0,1.0,1.0,1.0
100,1.0,1.0,1.0,1.0,1.0
