1,0.02,0.06,0.04,0.02,0.02
2,0.0,0.02,0.0,0.04,0.04
3,0.02,0.02,0.0,0.02,0.0
4,0.0,0.04,0.02,0.02,0.02
5,0.02,0.06,0.0,0.06,0.06
6,0.02,0.02,0.02,0.02,0.06
7,0.02,0.02,0.0,0.02,0.02
8,0.04,0.04,0.02,0.08,0.0
9,0.06,0.02,0.0,0.06,0.08
10,0.06,0.02,0.02,0.08,0.02
11,0.14,0.1,0.0,0.04,0.02
12,0.02,0.04,0.04,0.06,0.06
13,0.04,0.06,0.06,0.02,0.1
14,0.04,0.14,0.02,0.1,0.12
15,0.18,0.1,0.1,0.08,0.1
16,0.1,0.02,0.08,0.18,0.04
17,0.08,0.12,0.02,0.12,0.08
18,0.12,0.06,0.14,0.14,0.02
19,0.14,0.08,0.08,0.14,0.1
20,0.04,0.12,0.12,0.06,0.16
21,0.12,0.16,0.14,0.1,0.16
22,0.2,0.24,0.22,0.14,0.1
23,0.14,0.12,0.34,0.2,0.26
24,0.3,0.1,0.22,0.22,0.12
25,0.28,0.16,0.2,0.3,0.28
26,0.24,0.16,0.16,0.2,0.42
27,0.24,0.16,0.28,0.22,0.24
28,0.2,0.2,0.24,0.14,0.22
29,0.14,0.34,0.42,0.28,0.26
30,0.28,0.4,0.3,0.26,0.36
31,0.22,0.32,0.38,0.34,0.38
32,0.32,0.44,0.2,0.3,0.28
33,0.28,0.3,0.38,0.52,0.38
34,0.42,0.46,0.36,0.48,0.4
35,0.44,0.44,0.36,0.44,0.48
36,0.48,0.44,0.48,0.48,0.46
37,0.52,0.4,0.44,0.5,0.5
38,0.4,0.54,0.6,0.44,0.38
39,0.52,0.46,0.5,0.56,0.58
40,0.42,0.62,0.64,0.44,0.5
41,0.46,0.5,0.48,0.42,0.56
42,0.6,0.5,0.54,0.64,0.58
43,0.64,0.5,0.6,0.58,0.62
44,0.5,0.54,0.62,0.76,0.66
45,0.64,0.64,0.62,0.46,0.66
46,0.64,0.58,0.54,0.5,0.74
47,0.6,0.58,0.74,0.58,0.6
48,0.64,0.66,0.72,0.72,0.74
49,0.74,0.68,0.68,0.68,0.7
50,0.82,0.66,0.72,0.7,0.76
51,0.7,0.56,0.78,0.8,0.66
52,0.62,0.74,0.74,0.84,0.68
53,0.84,0.8,0.76,0.76,0.82
54,0.72,0.72,0.88,0.8,0.7
55,0.92,0.92,0.74,0.72,0.66
56,0.76,0.8,0.88,0.8,0.82
57,0.76,0.84,0.84,0.86,0.84
58,0.86,0.78,0.9,0.9,0.86
59,0.84,0.8,0.78,0.9,0.92
60,0.92,0.9,0.96,0.84,0.9
61,0.88,0.86,0.96,1.0,0.86
62,0.84,0.96,0.96,0.84,0.98
63,0.98,0.92,0.84,0.94,0.94
64,0.94,0.96,0.98,0.94,0.98
65,1.0,0.9,1.0,1.0,0.9
66,0.98,1.0,0.92,0.92,0.98
67,0.92,0.9,0.9,0.98,0.92
68,0.94,1.0,0.96,1.0,0.86
69,0.88,0.96,1.0,1.0,0.92
70,0.98,0.9,1.0,0.94,1.0
71,0.98,1.0,0.98,0.96,1.0
72,1.0,0.92,0.94,0.98,1.0
73,1.0,1.0,1.0,0.96,1.0
74,1.0,0.98,0.96,0.98,0.98
75,1.0,0.96,0.94,0.94,0.98
76,1.0,0.98,1.0,0.98,0.96
77,1.0,0.96,1.0,1.0,0.98
78,1.0,1.0,1.0,1.0,0.98
79,1.0,1.0,1.0,1.0,1.0
80,1.0,0.98,0.96,0.98,0.98
81,1.0,0.98,1.0,1.0,1.0
82,1.0,1.0,1.0,0.96,1.0
83,0.96,1.0,0.96,1.0,1.0
84,1.0,1.0,1.0,1.0,1.0
85,0.96,1.0,0.98,0.96,1.0
86,0.98,1.0,1.0,1.0,0.98
87,0.96,1.0,1.0,1.0,1.0
88,1.0,1.0,1.0,0.98,1.0
89,1.0,1.0,1.0,1.0,1.0
90,1.0,0.98,1.0,1.0,0.98
91,1.0,1.0,1.0,1.0,1.0
92,1.0,1.0,1.0,1.0,1.0
93,1.0,1.0,1.0,1.0,1.0
94,1.0,1.0,1.0,1.0,1.0
95,0.96,1.0,1.0,1.0,1.0
96,1.0,1.0,1.0,1.0,1.0
97,1.0,1.0,1.0,1.0,1.0
98,1.0,1.0,1.0,1.0,1.0
99,1.0,1.0,1.0,1.0,1.0
100,0.98,1.0,0.98,1.0,1.0
