1,0.02,0.02,0.02,0.0,0.02
2,0.0,0.0,0.08,0.04,0.06
3,0.02,0.04,0.02,0.06,0.06
4,0.0,0.04,0.0,0.0,0.0
5,0.08,0.04,0.0,0.02,0.02
6,0.04,0.02,0.02,0.0,0.02
7,0.02,0.02,0.02,0.04,0.02
8,0.0,0.02,0.06,0.0,0.04
9,0.02,0.08,0.06,0.02,0.04
10,0.1,0.06,0.0,0.06,0.02
11,0.06,0.08,0.04,0.06,0.12
12,0.14,0.04,0.0,0.06,0.08
13,0.04,0.08,0.06,0.02,0.08
14,0.04,0.1,0.02,0.04,0.08
15,0.1,0.06,0.1,0.08,0.1
16,0.06,0.04,0.04,0.12,0.06
17,0.06,0.08,0.12,0.1,0.06
18,0.22,0.08,0.1,0.06,0.06
19,0.08,0.14,0.12,0.06,0.14
20,0.14,0.18,0.14,0.14,0.06
21,0.12,0.12,0.22,0.18,0.1
22,0.24,0.1,0.24,0.16,0.2
23,0.16,0.24,0.14,0.3,0.14
24,0.2,0.26,0.18,0.26,0.14
25,0.22,0.24,0.16,0.22,0.28
26,0.14,0.32,0.22,0.12,0.24
27,0.2,0.24,0.2,0.3,0.2
28,0.36,0.2,0.42,0.3,0.26
29,0.26,0.2,0.32,0.22,0.16
30,0.28,0.22,0.2,0.32,0.44
31,0.36,0.42,0.22,0.26,0.34
32,0.38,0.34,0.32,0.24,0.26
33,0.32,0.26,0.58,0.32,0.42
34,0.4,0.18,0.44,0.46,0.32
35,0.26,0.32,0.28,0.3,0.32
36,0.34,0.56,0.38,0.28,0.46
37,0.44,0.42,0.38,0.42,0.34
38,0.42,0.36,0.38,0.5,0.4
39,0.58,0.3,0.46,0.58,0.26
40,0.46,0.58,0.48,0.48,0.46
41,0.44,0.5,0.58,0.58,0.52
42,0.54,0.56,0.62,0.64,0.6
43,0.6,0.6,0.6,0.58,0.64
44,0.58,0.58,0.58,0.54,0.62
45,0.8,0.7,0.72,0.46,0.82
46,0.64,0.68,0.58,0.76,0.74
47,0.78,0.76,0.6,0.58,0.62
48,0.76,0.68,0.62,0.64,0.78
49,0.76,0.84,0.72,0.64,0.74
50,0.74,0.72,0.68,0.64,0.78
51,0.72,0.74,0.82,0.62,0.76
52,0.68,0.74,0.64,0.7,0.76
53,0.8,0.88,0.76,0.76,0.68
54,0.76,0.88,0.74,0.78,0.76
55,0.68,0.82,0.84,0.8,0.8
56,0.76,0.88,0.84,0.82,0.92
57,0.86,0.8,0.86,0.74,0.84
58,0.9,0.82,0.66,0.8,0.84
59,0.9,0.96,0.82,0.84,0.94
60,0.94,0.94,0.84,0.82,0.92
61,0.98,0.86,0.84,0.9,0.96
62,0.84,0.88,0.94,1.0,0.96
63,0.96,0.98,0.94,0.8,0.92
64,0.84,0.88,0.88,0.9,0.92
65,0.9,0.92,0.96,0.9,0.94
66,0.98,0.94,0.88,0.92,0.98
67,0.9,1.0,0.98,0.96,0.98
68,0.92,1.0,0.98,0.96,0.94
69,0.96,0.94,0.9,0.92,0.96
70,0.98,1.0,0.98,0.9,0.96
71,0.92,1.0,0.98,0.96,1.0
72,0.96,0.98,0.98,0.92,0.96
73,1.0,1.0,1.0,0.96,0.96
74,1.0,0.98,0.98,0.94,1.0
75,0.96,0.96,1.0,0.94,0.94
76,0.96,1.0,0.98,1.0,1.0
77,1.0,0.98,0.96,1.0,0.96
78,0.96,1.0,0.98,0.94,0.96
79,0.98,1.0,1.0,0.98,1.0
80,1.0,1.0,1.0,1.0,0.96
81,1.0,1.0,1.0,1.0,1.0
82,1.0,1.0,1.0,1.0,0.96
83,1.0,1.0,1.0,0.96,0.96
84,1.0,0.98,1.0,1.0,1.0
85,1.0,1.0,1.0,1.0,1.0
86,0.98,0.96,1.0,1.0,1.0
87,1.0,1.0,1.0,0.98,0.96
88,1.0,0.98,1.0,1.0,1.0
89,1.0,0.98,1.0,1.0,1.0
90,1.0,1.0,1.0,1.0,1.0
91,1.0,1.0,1.0,0.96,1.0
92,1.0,1.0,0.98,1.0,1.0
93,1.0,1.0,1.0,1.0,1.0
94,1.0,1.0,1.0,1.0,1.0
95,1.0,1.0,1.0,1.0,1.0
96,1.0,1.0,1.0,1.0,1.0
97,1.0,1.0,1.0,0.98,1.0
98,1.0,1.0,1.0,1.0,1.0
99,1.0,1.0,1.0,1.0,1.0
100,1.0,1.0,1.0,1.0,1.0
