10,0.206,0.146,0.17,0.138,0.254
10,0.054,0.048,0.056,0.054,0.048
20,0.77,0.68,0.786,0.768,0.814
20,0.05,0.054,0.058,0.056,0.088
30,0.982,0.958,0.986,0.962,0.994
30,0.068,0.05,0.072,0.084,0.072
40,0.996,0.998,0.998,0.994,1.0
40,0.074,0.07,0.076,0.066,0.094
50,1.0,1.0,0.998,1.0,0.998
50,0.072,0.092,0.072,0.076,0.092
60,1.0,1.0,1.0,0.998,1.0
60,0.108,0.086,0.088,0.064,0.082
70,1.0,1.0,1.0,1.0,1.0
70,0.102,0.064,0.082,0.086,0.102
80,1.0,1.0,1.0,1.0,1.0
80,0.072,0.104,0.076,0.062,0.096
90,1.0,1.0,1.0,1.0,1.0
90,0.102,0.094,0.078,0.078,0.076
100,1.0,1.0,1.0,1.0,1.0
100,0.106,0.092,0.066,0.112,0.088
