1,0.04,0.0,0.0,0.0,0.02
2,0.02,0.0,0.02,0.02,0.0
3,0.04,0.02,0.0,0.02,0.0
4,0.0,0.06,0.04,0.06,0.04
5,0.04,0.02,0.02,0.0,0.06
6,0.04,0.06,0.0,0.0,0.06
7,0.06,0.02,0.02,0.02,0.02
8,0.04,0.02,0.0,0.06,0.04
9,0.12,0.08,0.04,0.06,0.08
10,0.06,0.06,0.14,0.02,0.0
11,0.02,0.04,0.06,0.06,0.04
12,0.1,0.08,0.08,0.1,0.02
13,0.06,0.02,0.06,0.06,0.04
14,0.04,0.12,0.08,0.12,0.1
15,0.02,0.12,0.08,0.04,0.04
16,0.14,0.08,0.08,0.08,0.08
17,0.06,0.14,0.14,0.06,0.12
18,0.14,0.14,0.14,0.06,0.18
19,0.1,0.2,0.06,0.08,0.12
20,0.16,0.14,0.2,0.2,0.14
21,0.18,0.08,0.18,0.18,0.18
22,0.2,0.14,0.14,0.14,0.16
23,0.18,0.14,0.16,0.12,0.12
24,0.24,0.28,0.18,0.18,0.2
25,0.34,0.26,0.18,0.22,0.16
26,0.22,0.24,0.16,0.18,0.14
27,0.3,0.16,0.18,0.22,0.2
28,0.28,0.14,0.18,0.16,0.16
29,0.18,0.3,0.4,0.34,0.24
30,0.32,0.28,0.24,0.32,0.32
31,0.28,0.42,0.38,0.34,0.28
32,0.34,0.46,0.42,0.38,0.46
33,0.32,0.32,0.32,0.5,0.26
34,0.36,0.32,0.36,0.28,0.5
35,0.42,0.42,0.42,0.38,0.28
36,0.52,0.54,0.36,0.44,0.5
37,0.62,0.6,0.38,0.4,0.32
38,0.36,0.58,0.6,0.38,0.36
39,0.5,0.44,0.64,0.58,0.44
40,0.58,0.66,0.4,0.52,0.42
41,0.54,0.44,0.66,0.5,0.68
42,0.58,0.56,0.64,0.48,0.64
43,0.54,0.68,0.62,0.66,0.5
44,0.74,0.58,0.6,0.58,0.6
45,0.54,0.48,0.82,0.74,0.62
46,0.64,0.58,0.64,0.66,0.58
47,0.72,0.64,0.72,0.7,0.7
48,0.66,0.6,0.66,0.62,0.76
49,0.66,0.64,0.7,0.64,0.74
50,0.7,0.82,0.78,0.82,0.7
51,0.76,0.8,0.72,0.7,0.72
52,0.7,0.86,0.82,0.66,0.64
53,0.84,0.74,0.76,0.74,0.86
54,0.76,0.88,0.78,0.78,0.86
55,0.8,0.8,0.7,0.68,0.84
56,0.84,0.88,0.88,0.86,0.86
57,0.86,0.82,0.84,0.84,0.86
58,0.78,0.78,0.92,0.86,0.82
59,0.82,0.92,0.82,0.88,0.8
60,0.86,0.94,0.92,0.74,0.86
61,0.94,0.88,0.9,0.92,0.92
62,0.88,0.8,0.86,0.96,0.84
63,0.8,0.82,0.88,0.98,0.94
64,0.98,0.9,0.9,0.94,0.9
65,0.78,1.0,0.92,0.92,0.94
66,0.98,0.9,0.94,1.0,0.94
67,0.98,0.98,1.0,0.9,0.9
68,0.92,0.96,0.94,0.98,0.98
69,0.96,0.98,1.0,0.92,1.0
70,0.92,0.94,1.0,0.98,0.94
71,1.0,0.96,0.96,0.96,1.0
72,0.94,1.0,0.94,1.0,0.96
73,1.0,0.96,1.0,0.96,0.98
74,1.0,0.98,0.96,0.98,0.98
75,1.0,1.0,0.98,0.92,1.0
76,1.0,1.0,0.96,0.98,0.98
77,0.98,0.94,0.96,1.0,0.96
78,1.0,1.0,0.96,1.0,0.92
79,1.0,1.0,0.98,1.0,1.0
80,1.0,0.98,1.0,1.0,0.98
81,0.98,1.0,1.0,1.0,0.98
82,1.0,1.0,1.0,1.0,1.0
83,1.0,1.0,1.0,1.0,1.0
84,1.0,1.0,1.0,1.0,0.98
85,1.0,1.0,1.0,1.0,1.0
86,1.0,1.0,1.0,1.0,1.0
87,0.96,1.0,0.96,1.0,1.0
88,0.98,1.0,1.0,1.0,0.96
89,0.98,0.98,0.98,1.0,1.0
90,1.0,1.0,1.0,0.98,1.0
91,1.0,1.0,1.0,0.96,1.0
92,1.0,1.0,1.0,1.0,1.0
93,1.0,1.0,1.0,1.0,0.98
94,1.0,1.0,1.0,1.0,1.0
95,1.0,1.0,1.0,1.0,1.0
96,1.0,0.98,1.0,1.0,1.0
97,1.0,1.0,1.0,1.0,1.0
98,1.0,1.0,1.0,0.98,1.0
99,1.0,1.0,1.0,0.98,1.0
100,1.0,1.0,1.0,1.0,1.0
